lead_sid,config_dir,lead_transcript,member,subagent_type,brief_class,spawn_ok,spawn_ts_utc,n_idle_notifications,first_idle_utc,teardown_by_lead,teardown_ts_utc,latency_idle_to_teardown_s,idle_after_teardown,fleet_reap_ts_utc,fate,lead_last_record_utc,lead_disposition
4c8f4a64-dfaa-4c36-bcf0-73ffa2e079fd,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/4c8f4a64-dfaa-4c36-bcf0-73ffa2e079fd.jsonl,inv-instruments,deep-research,research,False,2026-08-25T08:11:22.673Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-25T09:18:03.525Z,NOTHING
4c8f4a64-dfaa-4c36-bcf0-73ffa2e079fd,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/4c8f4a64-dfaa-4c36-bcf0-73ffa2e079fd.jsonl,cov-gaps,deep-research,research,False,2026-08-25T08:11:39.612Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-25T09:18:03.525Z,NOTHING
4c8f4a64-dfaa-4c36-bcf0-73ffa2e079fd,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/4c8f4a64-dfaa-4c36-bcf0-73ffa2e079fd.jsonl,alt-sources,deep-research,research,True,2026-08-25T08:11:57.698Z,1,2026-08-25T08:48:06.265Z,none,,,0,2026-08-25T08:37:23+00:00,reaped by teammate-auto-shutdown.sh,2026-08-25T09:18:03.525Z,NOTHING
93cc3f0b-e632-4e59-bdac-993f8368fb2e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/93cc3f0b-e632-4e59-bdac-993f8368fb2e.jsonl,sentinel-audit,general-purpose,research,False,2026-08-23T07:36:53.306Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T09:26:21.800Z,NOTHING
93cc3f0b-e632-4e59-bdac-993f8368fb2e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/93cc3f0b-e632-4e59-bdac-993f8368fb2e.jsonl,session-census,general-purpose,research,True,2026-08-23T07:37:08.810Z,0,,none,,,0,2026-08-23T07:45:24+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T09:26:21.800Z,NOTHING
93cc3f0b-e632-4e59-bdac-993f8368fb2e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/93cc3f0b-e632-4e59-bdac-993f8368fb2e.jsonl,prior-art,general-purpose,research,True,2026-08-23T07:37:23.225Z,1,2026-08-23T07:53:32.999Z,none,,,0,2026-08-23T07:43:09+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T09:26:21.800Z,NOTHING
93cc3f0b-e632-4e59-bdac-993f8368fb2e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/93cc3f0b-e632-4e59-bdac-993f8368fb2e.jsonl,burn-attrib,general-purpose,research,True,2026-08-23T07:37:39.423Z,0,,none,,,0,2026-08-23T07:46:39+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T09:26:21.800Z,NOTHING
93cc3f0b-e632-4e59-bdac-993f8368fb2e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/93cc3f0b-e632-4e59-bdac-993f8368fb2e.jsonl,reso-decisions,general-purpose,research,False,2026-08-23T08:24:35.985Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T09:26:21.800Z,NOTHING
93cc3f0b-e632-4e59-bdac-993f8368fb2e,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-claude-infrastructure/93cc3f0b-e632-4e59-bdac-993f8368fb2e.jsonl,ext-decisions,general-purpose,impl,False,2026-08-23T08:24:51.639Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T09:26:21.800Z,NOTHING
681ac0ed-a88c-4a58-b73e-da23b1f35fa9,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-hammerspoon-config/681ac0ed-a88c-4a58-b73e-da23b1f35fa9.jsonl,B2-screencapture-internals,deep-research,research,True,2026-09-11T05:21:44.712Z,0,,shutdown_request,2026-09-11T14:15:12.510Z,,0,2026-09-11T07:30:01+00:00,torn down by lead,2026-09-11T14:17:20.993Z,shutdown_request-ALL
681ac0ed-a88c-4a58-b73e-da23b1f35fa9,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-hammerspoon-config/681ac0ed-a88c-4a58-b73e-da23b1f35fa9.jsonl,F2-main-thread-audit,deep-research,research,True,2026-09-11T05:21:49.791Z,0,,shutdown_request,2026-09-11T14:15:13.350Z,,0,2026-09-11T07:35:46+00:00,torn down by lead,2026-09-11T14:17:20.993Z,shutdown_request-ALL
6ee7e044-27a7-4f54-8826-0b053353cfe6,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-lakehouse-lecture/6ee7e044-27a7-4f54-8826-0b053353cfe6.jsonl,reso-qa,general-purpose,ambiguous,True,2026-08-25T02:47:17.278Z,0,,none,,,0,,NEVER CLOSED,2026-08-25T07:50:13.633Z,NOTHING
6ee7e044-27a7-4f54-8826-0b053353cfe6,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-lakehouse-lecture/6ee7e044-27a7-4f54-8826-0b053353cfe6.jsonl,infra-nightly,general-purpose,ambiguous,True,2026-08-25T02:47:41.148Z,0,,none,,,0,,NEVER CLOSED,2026-08-25T07:50:13.633Z,NOTHING
6ee7e044-27a7-4f54-8826-0b053353cfe6,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-lakehouse-lecture/6ee7e044-27a7-4f54-8826-0b053353cfe6.jsonl,reso-qa2,general-purpose,ambiguous,False,2026-08-25T03:21:56.213Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-25T07:50:13.633Z,NOTHING
4be23526-bad8-4138-923b-70c4880cd387,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-personal/4be23526-bad8-4138-923b-70c4880cd387.jsonl,variant-a-verbatim,general-purpose,research,True,2026-09-13T05:07:41.903Z,1,2026-09-13T05:12:32.472Z,TaskStop,2026-09-13T05:54:32.841Z,2520,0,2026-09-13T07:13:01+00:00,torn down by lead,2026-09-13T21:42:06.285Z,TaskStop-ALL
4be23526-bad8-4138-923b-70c4880cd387,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-personal/4be23526-bad8-4138-923b-70c4880cd387.jsonl,variant-b-interview,general-purpose,research,True,2026-09-13T05:07:48.354Z,0,,TaskStop,2026-09-13T05:54:33.003Z,,0,2026-09-13T07:13:22+00:00,torn down by lead,2026-09-13T21:42:06.285Z,TaskStop-ALL
4be23526-bad8-4138-923b-70c4880cd387,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-personal/4be23526-bad8-4138-923b-70c4880cd387.jsonl,variant-c-neuegrafik,general-purpose,research,True,2026-09-13T05:07:54.923Z,1,2026-09-13T05:24:26.904Z,TaskStop,2026-09-13T05:54:33.087Z,1807,0,2026-09-13T07:13:28+00:00,torn down by lead,2026-09-13T21:42:06.285Z,TaskStop-ALL
4be23526-bad8-4138-923b-70c4880cd387,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-personal/4be23526-bad8-4138-923b-70c4880cd387.jsonl,variant-d-archive,general-purpose,research,True,2026-09-13T05:08:01.386Z,0,,TaskStop,2026-09-13T05:54:33.177Z,,0,2026-09-13T07:13:44+00:00,torn down by lead,2026-09-13T21:42:06.285Z,TaskStop-ALL
8f4ac4db-7539-47b3-8dcd-b55d0f7d1785,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-wt-ptuf2/8f4ac4db-7539-47b3-8dcd-b55d0f7d1785.jsonl,w4-permission,deep-research,research,False,2026-09-08T04:52:42.554Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-08T13:36:52.345Z,NOTHING
8f4ac4db-7539-47b3-8dcd-b55d0f7d1785,.claude-tertiary,/Users/chrisren/.claude-tertiary/projects/-Users-chrisren-Development-wt-ptuf2/8f4ac4db-7539-47b3-8dcd-b55d0f7d1785.jsonl,w4-provider,deep-research,research,True,2026-09-08T04:53:01.944Z,1,2026-09-08T05:17:23.177Z,none,,,0,2026-09-08T07:06:44+00:00,reaped by teammate-auto-shutdown.sh,2026-09-08T13:36:52.345Z,NOTHING
5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-custody-integrity/5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5.jsonl,A1-mechanism,deep-research,research,False,2026-08-23T09:56:26.869Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T18:17:50.776Z,NOTHING
5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-custody-integrity/5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5.jsonl,A2-local-path,deep-research,research,False,2026-08-23T09:56:44.568Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T18:17:50.776Z,NOTHING
5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-custody-integrity/5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5.jsonl,A3-cloud-path,deep-research,research,False,2026-08-23T09:57:04.331Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T18:17:50.776Z,NOTHING
5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-custody-integrity/5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5.jsonl,A4-abnormal-death,deep-research,research,True,2026-08-23T09:57:25.510Z,0,,none,,,0,2026-08-23T10:17:49+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T18:17:50.776Z,NOTHING
5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-custody-integrity/5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5.jsonl,A5-originator,deep-research,research,False,2026-08-23T09:57:45.275Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T18:17:50.776Z,NOTHING
5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-custody-integrity/5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5.jsonl,A6-row-census,deep-research,research,True,2026-08-23T09:58:05.097Z,0,,none,,,0,2026-08-23T10:24:10+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T18:17:50.776Z,NOTHING
5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-custody-integrity/5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5.jsonl,A7-detectability,deep-research,research,True,2026-08-23T09:58:24.866Z,0,,none,,,0,2026-08-23T10:14:03+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T18:17:50.776Z,NOTHING
5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-custody-integrity/5e3fdd13-4bf9-4087-bbdd-b3592d5e3ae5.jsonl,A8-prior-art,deep-research,research,False,2026-08-23T09:58:45.276Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-08-23T18:17:50.776Z,NOTHING
1728a206-efc0-4336-9570-1963597a096b,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-95cbba839b44/1728a206-efc0-4336-9570-1963597a096b.jsonl,adjudicate-venue-docs,deep-research,research,True,2026-09-10T04:17:44.234Z,0,,none,,,0,2026-09-10T06:27:24+00:00,reaped by teammate-auto-shutdown.sh,2026-09-10T16:52:49.144Z,NOTHING
1728a206-efc0-4336-9570-1963597a096b,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-95cbba839b44/1728a206-efc0-4336-9570-1963597a096b.jsonl,adjudicate-capacity,deep-research,research,True,2026-09-10T04:18:01.825Z,0,,none,,,0,2026-09-10T06:23:32+00:00,reaped by teammate-auto-shutdown.sh,2026-09-10T16:52:49.144Z,NOTHING
1728a206-efc0-4336-9570-1963597a096b,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-95cbba839b44/1728a206-efc0-4336-9570-1963597a096b.jsonl,adjudicate-infra,deep-research,research,True,2026-09-10T04:18:18.115Z,1,2026-09-10T05:47:42.763Z,none,,,0,2026-09-10T06:26:03+00:00,reaped by teammate-auto-shutdown.sh,2026-09-10T16:52:49.144Z,NOTHING
c1ac817f-9874-4a34-a4bd-303e79494b30,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c1ac817f-9874-4a34-a4bd-303e79494b30.jsonl,fp-axis1-drift,deep-research,research,True,2026-08-21T08:05:53.953Z,0,,shutdown_request,2026-08-21T08:30:50.857Z,,0,2026-08-21T08:25:06+00:00,torn down by lead,2026-08-21T08:51:58.596Z,shutdown_request-ALL
c1ac817f-9874-4a34-a4bd-303e79494b30,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c1ac817f-9874-4a34-a4bd-303e79494b30.jsonl,fp-axis2-omission,deep-research,research,True,2026-08-21T08:06:15.205Z,0,,shutdown_request,2026-08-21T08:30:53.574Z,,0,2026-08-21T08:23:46+00:00,torn down by lead,2026-08-21T08:51:58.596Z,shutdown_request-ALL
c1ac817f-9874-4a34-a4bd-303e79494b30,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c1ac817f-9874-4a34-a4bd-303e79494b30.jsonl,fp-axis3-soundness,deep-research,research,True,2026-08-21T08:06:38.498Z,2,2026-08-21T08:17:13.187Z,shutdown_request,2026-08-21T08:30:55.696Z,22,0,2026-08-21T08:31:27+00:00,torn down by lead,2026-08-21T08:51:58.596Z,shutdown_request-ALL
c1ac817f-9874-4a34-a4bd-303e79494b30,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-5/c1ac817f-9874-4a34-a4bd-303e79494b30.jsonl,fp-axis4-blindspots,deep-research,research,True,2026-08-21T08:07:00.710Z,0,,shutdown_request,2026-08-21T08:30:57.315Z,,0,2026-08-21T08:31:19+00:00,torn down by lead,2026-08-21T08:51:58.596Z,shutdown_request-ALL
f7e38f59-4411-4e86-8e3c-07dc8d7c4e81,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-5/f7e38f59-4411-4e86-8e3c-07dc8d7c4e81.jsonl,close-forensics,general-purpose,impl,True,2026-08-21T00:44:55.275Z,1,2026-08-21T00:58:16.616Z,none,,,0,2026-08-21T00:52:55+00:00,reaped by teammate-auto-shutdown.sh,2026-08-21T05:23:55.165Z,NOTHING
8a020c93-9533-4b47-a5fa-fc1c332ce5fa,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-8/8a020c93-9533-4b47-a5fa-fc1c332ce5fa.jsonl,evolve-menu,deep-research,research,True,2026-09-04T10:45:27.316Z,0,,none,,,0,2026-09-04T11:02:23+00:00,reaped by teammate-auto-shutdown.sh,2026-09-05T03:52:17.293Z,NOTHING
8a020c93-9533-4b47-a5fa-fc1c332ce5fa,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-8/8a020c93-9533-4b47-a5fa-fc1c332ce5fa.jsonl,evolve-plan,deep-research,research,True,2026-09-04T10:45:48.021Z,2,2026-09-04T15:44:08.715Z,none,,,0,2026-09-04T16:34:17+00:00,reaped by teammate-auto-shutdown.sh,2026-09-05T03:52:17.293Z,NOTHING
8a020c93-9533-4b47-a5fa-fc1c332ce5fa,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-8/8a020c93-9533-4b47-a5fa-fc1c332ce5fa.jsonl,palace-menu,deep-research,research,True,2026-09-04T10:46:09.026Z,1,2026-09-04T16:22:09.422Z,none,,,0,2026-09-04T16:14:39+00:00,reaped by teammate-auto-shutdown.sh,2026-09-05T03:52:17.293Z,NOTHING
8a020c93-9533-4b47-a5fa-fc1c332ce5fa,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development--worktrees-wt-pool-8/8a020c93-9533-4b47-a5fa-fc1c332ce5fa.jsonl,palace-plan,deep-research,research,True,2026-09-04T10:46:28.555Z,1,2026-09-04T11:25:45.341Z,none,,,0,2026-09-04T10:59:30+00:00,reaped by teammate-auto-shutdown.sh,2026-09-05T03:52:17.293Z,NOTHING
25de8822-34fb-4f08-a499-883468736583,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/25de8822-34fb-4f08-a499-883468736583.jsonl,drain-rates,deep-research,research,True,2026-09-10T05:10:53.598Z,1,2026-09-10T05:25:11.769Z,none,,,0,2026-09-10T07:25:10+00:00,reaped by teammate-auto-shutdown.sh,2026-09-11T14:20:32.177Z,NOTHING
25de8822-34fb-4f08-a499-883468736583,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/25de8822-34fb-4f08-a499-883468736583.jsonl,local-pipeline,deep-research,research,True,2026-09-10T05:11:12.072Z,1,2026-09-10T05:26:53.736Z,none,,,0,2026-09-10T07:25:56+00:00,reaped by teammate-auto-shutdown.sh,2026-09-11T14:20:32.177Z,NOTHING
25de8822-34fb-4f08-a499-883468736583,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/25de8822-34fb-4f08-a499-883468736583.jsonl,cloud-pipeline,deep-research,research,True,2026-09-10T05:11:28.724Z,1,2026-09-10T05:20:48.362Z,none,,,0,2026-09-10T07:20:46+00:00,reaped by teammate-auto-shutdown.sh,2026-09-11T14:20:32.177Z,NOTHING
25de8822-34fb-4f08-a499-883468736583,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/25de8822-34fb-4f08-a499-883468736583.jsonl,backlog-floor,deep-research,research,True,2026-09-10T05:11:44.701Z,0,,none,,,0,2026-09-10T07:26:15+00:00,reaped by teammate-auto-shutdown.sh,2026-09-11T14:20:32.177Z,NOTHING
25de8822-34fb-4f08-a499-883468736583,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/25de8822-34fb-4f08-a499-883468736583.jsonl,reland-empirics,deep-research,research,False,2026-09-10T05:39:07.390Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-11T14:20:32.177Z,NOTHING
25de8822-34fb-4f08-a499-883468736583,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/25de8822-34fb-4f08-a499-883468736583.jsonl,reland-generator,deep-research,research,False,2026-09-10T05:39:26.992Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-11T14:20:32.177Z,NOTHING
2878d5d2-270d-4ccb-a718-4f79ad7f21e0,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/2878d5d2-270d-4ccb-a718-4f79ad7f21e0.jsonl,A1-economics,deep-research,research,False,2026-09-09T04:29:27.697Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-09T23:55:19.852Z,NOTHING
2878d5d2-270d-4ccb-a718-4f79ad7f21e0,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/2878d5d2-270d-4ccb-a718-4f79ad7f21e0.jsonl,A2-generator,deep-research,research,True,2026-09-09T04:29:40.442Z,1,2026-09-09T04:40:54.989Z,none,,,0,2026-09-09T06:40:53+00:00,reaped by teammate-auto-shutdown.sh,2026-09-09T23:55:19.852Z,NOTHING
2878d5d2-270d-4ccb-a718-4f79ad7f21e0,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/2878d5d2-270d-4ccb-a718-4f79ad7f21e0.jsonl,A3-residue,deep-research,research,False,2026-09-09T04:29:54.574Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-09T23:55:19.852Z,NOTHING
2878d5d2-270d-4ccb-a718-4f79ad7f21e0,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/2878d5d2-270d-4ccb-a718-4f79ad7f21e0.jsonl,A4-throughput,deep-research,research,False,2026-09-09T04:30:07.991Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-09T23:55:19.852Z,NOTHING
2878d5d2-270d-4ccb-a718-4f79ad7f21e0,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/2878d5d2-270d-4ccb-a718-4f79ad7f21e0.jsonl,A5-product,deep-research,research,False,2026-09-09T04:30:24.278Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-09T23:55:19.852Z,NOTHING
2878d5d2-270d-4ccb-a718-4f79ad7f21e0,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/2878d5d2-270d-4ccb-a718-4f79ad7f21e0.jsonl,A6-commercial,deep-research,research,True,2026-09-09T04:30:38.638Z,1,2026-09-09T04:42:22.871Z,none,,,0,2026-09-09T06:41:45+00:00,reaped by teammate-auto-shutdown.sh,2026-09-09T23:55:19.852Z,NOTHING
30e0e19c-b3f9-41b9-82f2-8939e5f99785,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/30e0e19c-b3f9-41b9-82f2-8939e5f99785.jsonl,gate-probe,,research,True,2026-09-04T00:55:34.172Z,0,,none,,,0,,NEVER CLOSED,2026-09-04T00:55:53.466Z,NOTHING
4bde8989-143b-4ec8-b309-9151cd05b875,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/4bde8989-143b-4ec8-b309-9151cd05b875.jsonl,pane-retire-probe,,research,True,2026-09-04T01:53:02.294Z,1,2026-09-04T02:06:28.645Z,none,,,0,2026-09-04T02:04:55+00:00,reaped by teammate-auto-shutdown.sh,2026-09-04T04:12:08.353Z,NOTHING
96e66d94-53b5-4b88-aeb7-eab1e9fb773d,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/96e66d94-53b5-4b88-aeb7-eab1e9fb773d.jsonl,matcher-truth,deep-research,research,True,2026-08-21T03:31:46.894Z,0,,none,,,0,2026-08-21T03:53:57+00:00,reaped by teammate-auto-shutdown.sh,2026-08-21T10:34:16.964Z,NOTHING
96e66d94-53b5-4b88-aeb7-eab1e9fb773d,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/96e66d94-53b5-4b88-aeb7-eab1e9fb773d.jsonl,settings-store,deep-research,research,True,2026-08-21T03:32:07.809Z,1,2026-08-21T05:46:50.959Z,none,,,0,2026-08-21T03:44:18+00:00,reaped by teammate-auto-shutdown.sh,2026-08-21T10:34:16.964Z,NOTHING
d79f408b-01ff-44e7-8804-98f780834b94,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/d79f408b-01ff-44e7-8804-98f780834b94.jsonl,shape-census,general-purpose,research,False,2026-09-09T17:29:23.571Z,0,,none,,,0,,spawn-refused (capacity-admit hook),2026-09-09T23:55:18.621Z,no-spawn-succeeded
ff6bc7bd-d6ce-4fef-8649-168cd19c650d,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-claude-infrastructure/ff6bc7bd-d6ce-4fef-8649-168cd19c650d.jsonl,length-vs-acted,deep-research,research,True,2026-08-23T20:16:31.606Z,1,2026-08-23T20:35:36.887Z,none,,,0,2026-08-23T20:35:38+00:00,reaped by teammate-auto-shutdown.sh,2026-08-23T22:48:19.900Z,NOTHING
8340fead-c40a-457d-99f4-648840d1af71,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-lakehouse-lecture/8340fead-c40a-457d-99f4-648840d1af71.jsonl,deck,,research,True,2026-09-02T05:44:17.982Z,1,2026-09-02T06:21:10.993Z,shutdown_request,2026-09-02T06:27:39.222Z,389,0,,torn down by lead,2026-09-02T10:52:18.810Z,shutdown_request-ALL
8340fead-c40a-457d-99f4-648840d1af71,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-lakehouse-lecture/8340fead-c40a-457d-99f4-648840d1af71.jsonl,companion,,research,True,2026-09-02T05:44:46.984Z,2,2026-09-02T05:55:25.226Z,shutdown_request,2026-09-02T05:55:36.294Z,11,1,,torn down by lead,2026-09-02T10:52:18.810Z,shutdown_request-ALL
8340fead-c40a-457d-99f4-648840d1af71,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-lakehouse-lecture/8340fead-c40a-457d-99f4-648840d1af71.jsonl,viz,,research,True,2026-09-02T05:45:16.138Z,1,2026-09-02T06:19:17.126Z,shutdown_request,2026-09-02T06:20:58.330Z,101,0,,torn down by lead,2026-09-02T10:52:18.810Z,shutdown_request-ALL
085ee6d8-0b82-47fd-9400-81cea546a5b7,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/085ee6d8-0b82-47fd-9400-81cea546a5b7.jsonl,local-only-check,,research,True,2026-09-15T05:58:03.735Z,0,,shutdown_request,2026-09-15T15:16:14.857Z,,0,2026-09-15T08:25:56+00:00,torn down by lead,2026-09-15T18:51:46.973Z,shutdown_request-ALL
085ee6d8-0b82-47fd-9400-81cea546a5b7,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/085ee6d8-0b82-47fd-9400-81cea546a5b7.jsonl,rewrite-model-local,,research,True,2026-09-15T06:11:36.824Z,0,,shutdown_request,2026-09-15T15:16:14.862Z,,0,2026-09-15T14:45:43+00:00,torn down by lead,2026-09-15T18:51:46.973Z,shutdown_request-ALL
085ee6d8-0b82-47fd-9400-81cea546a5b7,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/085ee6d8-0b82-47fd-9400-81cea546a5b7.jsonl,shared-folders-local,,ambiguous,True,2026-09-15T06:11:58.010Z,0,,shutdown_request,2026-09-15T15:16:14.863Z,,0,2026-09-15T15:23:59+00:00,torn down by lead,2026-09-15T18:51:46.973Z,shutdown_request-ALL
085ee6d8-0b82-47fd-9400-81cea546a5b7,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/085ee6d8-0b82-47fd-9400-81cea546a5b7.jsonl,agent-config-policy,,research,True,2026-09-15T06:12:21.139Z,0,,shutdown_request,2026-09-15T15:16:14.865Z,,0,2026-09-15T14:57:51+00:00,torn down by lead,2026-09-15T18:51:46.973Z,shutdown_request-ALL
085ee6d8-0b82-47fd-9400-81cea546a5b7,.claude,/Users/chrisren/.claude/projects/-Users-chrisren-Development-mac-bootstrap/085ee6d8-0b82-47fd-9400-81cea546a5b7.jsonl,terminal-apps,,research,True,2026-09-15T06:12:40.072Z,0,,shutdown_request,2026-09-15T15:16:14.867Z,,0,2026-09-15T08:37:08+00:00,torn down by lead,2026-09-15T18:51:46.973Z,shutdown_request-ALL
